time,edge_id,vehicle_count
20.0,-300077497#8,1
20.0,1068234498#0,2
20.0,182334378#0,1
20.0,182334379#0,1
20.0,196961377#3,1
20.0,260881642#0,1
20.0,288878927,1
20.0,300077497#0,1
20.0,360843888,1
20.0,48794887#0,1
20.0,48794890,2
20.0,49695736#0,1
20.0,51362429#0,1
20.0,51362431,1
20.0,593847702#3,1
20.0,906806086#0,1
20.0,:655375239_2,1
20.0,:cluster_623980090_623980094_1,1
40.0,-300077497#5,1
40.0,1068234498#0,1
40.0,1068234499#0,1
40.0,182334378#0,1
40.0,196961377#3,1
40.0,238526531#0,1
40.0,244450512#4,1
40.0,288878926#0,1
40.0,35274074#0,1
40.0,48794890,3
40.0,49695736#0,1
40.0,506322844#0,1
40.0,506322851#0,2
40.0,51362431,1
40.0,593844221#0,1
40.0,593847702#3,1
40.0,593847703#0,1
40.0,593852345#0,2
40.0,:622618112_2,1
40.0,:622618197_0,1
40.0,:cluster_2528018119_655375236_26,1
40.0,:cluster_3431431575_4777363357_655375231_6982059025_12,1
60.0,-300077497#5,2
60.0,-49073264#1,1
60.0,1068234498#0,2
60.0,182334378#0,2
60.0,241518668#0,1
60.0,48794890,4
60.0,49073247#0,1
60.0,51362431,1
60.0,593844221#0,1
60.0,593849724,1
60.0,:655375238_1,1
60.0,:cluster_2528018119_655375236_1,2
80.0,-593847703#3,1
80.0,-593849724,1
80.0,1068234498#0,1
80.0,1068234499#0,1
80.0,182334378#0,3
80.0,196961377#3,2
80.0,268564473#0,1
80.0,288135628#0,1
80.0,336063376#0,2
80.0,35274074#0,1
80.0,360843888,1
80.0,48794890,6
80.0,506322844#0,2
80.0,506322846#0,1
80.0,506322848#0,1
80.0,506322851#0,1
80.0,51362431,1
80.0,593844221#0,1
80.0,593847703#0,1
80.0,593849724,2
80.0,906806086#0,1
80.0,:655375238_7,1
100.0,-300077497#5,1
100.0,-49073264#1,1
100.0,-593847703#3,1
100.0,1334904386#0,1
100.0,196961377#3,2
100.0,241518668#0,1
100.0,288878927,1
100.0,48794890,7
100.0,49073247#0,1
100.0,506322844#0,2
100.0,506322846#0,2
100.0,506322851#0,1
100.0,51289045#1,1
100.0,51289045#3,1
100.0,51362431,1
100.0,593844221#0,1
100.0,593847702#3,1
100.0,593847703#0,1
100.0,593852345#0,1
100.0,906806086#0,1
100.0,:655375232_7,1
100.0,:655375336_29,1
100.0,:cluster_2528018119_655375236_1,1
100.0,:cluster_2664674491_655375287_655375288_1,1
100.0,:cluster_5372642442_631668976_631668981_631669076_11,1
120.0,-49073264#1,1
120.0,-593847703#3,1
120.0,1068234498#0,2
120.0,1068234499#0,1
120.0,1334904386#0,1
120.0,182334378#0,1
120.0,196961377#3,3
120.0,196961379#0,1
120.0,300077497#0,2
120.0,336063376#0,1
120.0,35274074#0,1
120.0,48794890,8
120.0,49695736#0,3
120.0,51362431,1
120.0,593847702#3,1
120.0,593847703#0,1
120.0,593849718#0,1
120.0,593852345#0,1
120.0,593852346,1
120.0,906806086#0,1
120.0,:655375239_3,2
120.0,:cluster_3431431575_4777363357_655375231_6982059025_12,1
140.0,-49073264#1,2
140.0,-593847703#3,1
140.0,1068234498#0,1
140.0,1068234499#0,1
140.0,1334904386#0,1
140.0,182334378#0,1
140.0,196961377#3,1
140.0,263217604#0,2
140.0,288878926#0,1
140.0,300077497#0,3
140.0,35274074#0,1
140.0,48794890,10
140.0,506322844#0,2
140.0,506322846#0,1
140.0,506322846#2,1
140.0,506322851#0,2
140.0,51362431,1
140.0,593844221#0,1
140.0,593852346,1
140.0,906806086#0,1
140.0,:cluster_2528018119_655375236_1,2
160.0,-300077497#5,1
160.0,1068234498#0,2
160.0,1068234499#0,1
160.0,182334378#0,1
160.0,196961215#0,1
160.0,196961377#3,1
