time,edge_id,vehicle_count
20.0,-182336886,1
20.0,-300077497#5,1
20.0,-300077497#8,1
20.0,-35274074#2,1
20.0,-593849724,1
20.0,-E0,1
20.0,1068234498#0,1
20.0,1068234499#0,6
20.0,182334378#0,1
20.0,182334379#0,3
20.0,196961215#2,1
20.0,196961377#3,1
20.0,198001764#0,1
20.0,241518668#0,2
20.0,260881642#0,1
20.0,261898534,1
20.0,263217603#0,1
20.0,268564473#0,1
20.0,288878926#0,1
20.0,288878927,1
20.0,300077497#0,1
20.0,336063376#0,1
20.0,360843888,3
20.0,48794887#0,2
20.0,48794890,7
20.0,49073247#0,5
20.0,49695733#2,2
20.0,49695736#0,5
20.0,506322842#0,2
20.0,506322844#0,3
20.0,506322846#2,2
20.0,506322848#0,2
20.0,506322851#0,5
20.0,51362429#0,3
20.0,51362431,2
20.0,593844221#0,1
20.0,593847702#3,2
20.0,593847703#0,4
20.0,593852345#0,1
20.0,593852346,1
20.0,906806086#0,2
20.0,910567294,1
20.0,:2013717680_0,1
20.0,:622618144_4,1
20.0,:655375233_0,1
20.0,:655375239_2,1
20.0,:655375336_34,1
40.0,-182336886,1
40.0,-300077497#5,4
40.0,-35274074#2,2
40.0,-49073264#1,1
40.0,-593849724,3
40.0,1068234498#0,1
40.0,1068234499#0,13
40.0,1068440004#1,1
40.0,182334378#0,1
40.0,182334379#0,1
40.0,196961377#3,2
40.0,198001764#0,1
40.0,238526531#0,3
40.0,241518668#0,2
40.0,244450512#4,3
40.0,263217603#0,2
40.0,263217604#0,2
40.0,268564473#0,2
40.0,288878926#0,3
40.0,300077497#0,6
40.0,336063376#0,1
40.0,35274074#0,1
40.0,360843888,2
40.0,48794887#0,2
40.0,48794890,13
40.0,49073247#0,8
40.0,49073272#0,1
40.0,49695733#2,1
40.0,49695736#0,8
40.0,506322844#0,3
40.0,506322846#0,1
40.0,506322846#2,5
40.0,506322848#0,4
40.0,506322851#0,5
40.0,51362429#0,5
40.0,51362431,3
40.0,593847702#3,2
40.0,593847703#0,4
40.0,593852345#0,2
40.0,906806086#0,2
40.0,910567294,2
40.0,:1926948273_1,1
40.0,:1973482489_4,1
40.0,:3086736518_14,2
40.0,:3208478128_0,1
40.0,:622618144_4,1
40.0,:622618197_0,1
40.0,:622618230_1,1
40.0,:655375238_1,1
40.0,:655375336_29,1
40.0,:655375336_48,1
40.0,:cluster_2528018119_655375236_14,2
40.0,:cluster_3431431575_4777363357_655375231_6982059025_3,1
40.0,:cluster_623980147_623980152_14,1
60.0,-300077497#5,5
60.0,-35274074#2,6
60.0,-49073264#1,4
60.0,-593849724,5
60.0,-E0,2
60.0,1068234498#0,1
60.0,1068234499#0,13
60.0,1068440004#1,1
60.0,182334378#0,6
60.0,182334379#0,4
60.0,186602412#0,1
60.0,196961215#2,1
60.0,196961377#3,3
60.0,196961378#1,1
60.0,198001764#0,1
60.0,244450512#1,1
60.0,244450512#4,2
60.0,261898534,1
60.0,263217603#0,1
60.0,263217604#0,3
60.0,268564473#0,1
60.0,288135626#0,2
60.0,288135628#0,3
60.0,288878926#0,8
60.0,300077497#0,4
60.0,314800955,1
60.0,35274074#0,3
60.0,360843888,3
60.0,48794887#0,2
60.0,48794890,20
60.0,49073247#0,6
60.0,49073272#1,1
60.0,49695733#2,2
60.0,49695736#0,10
60.0,506322844#0,2
60.0,506322846#0,2
60.0,506322846#2,3
60.0,506322848#0,4
60.0,506322851#0,5
60.0,51362429#0,3
60.0,51362431,5
60.0,593844221#0,1
60.0,593847702#3,4
60.0,593847703#0,9
60.0,593849711#2,1
60.0,593849718#0,3
60.0,593849724,3
60.0,593852346,1
60.0,906806086#0,3
60.0,910567294,1
60.0,:2081945236_3,1
60.0,:619136999_5,1
60.0,:622618108_3,1
60.0,:622618112_0,1
60.0,:655375232_1,1
60.0,:655375233_0,1
60.0,:655375238_1,1
60.0,:655375239_2,1
60.0,:cluster_2528018119_655375236_10,2
60.0,:cluster_2528018119_655375236_15,1
60.0,:cluster_2528018119_655375236_7,3
60.0,:cluster_5372642442_631668976_631668981_631669076_17,1
80.0,-182336886,1
80.0,-186602412#3,1
80.0,-300077497#5,6
80.0,-35274074#2,9
80.0,-49073264#1,7
80.0,-593849724,3
80.0,-E0,2
80.0,1068234498#0,1
80.0,1068234499#0,12
80.0,1068440004#1,1
80.0,182334378#0,15
80.0,182334379#0,5
80.0,196961215#2,1
80.0,196961377#3,3
80.0,198001764#0,1
80.0,241518668#0,2
80.0,261898534,1
80.0,263217603#0,1
80.0,263217604#0,3
80.0,268564473#0,1
80.0,288135626#0,1
80.0,288135628#0,1
80.0,288878926#0,8
80.0,300077497#0,7
80.0,35274074#0,4
80.0,360843888,3
80.0,48794887#0,1
80.0,48794890,27
80.0,49073247#0,6
80.0,49073272#0,1
80.0,49073272#4,2
80.0,49695733#2,2
80.0,49695736#0,2
80.0,506322841#4,1
80.0,506322844#0,6
80.0,506322846#0,1
80.0,506322846#2,2
80.0,506322848#0,6
80.0,506322851#0,5
80.0,51362429#0,1
80.0,51362431,6
80.0,51392936#0,1
80.0,593844221#0,1
80.0,593847702#3,5
80.0,593847703#0,14
80.0,593849711#0,1
80.0,593849711#2,1
80.0,593849718#0,2
80.0,593849724,6
80.0,593852346,3
80.0,906806086#0,3
80.0,910567294,1
80.0,:619136999_0,1
80.0,:622618108_5,1
80.0,:622618197_6,1
80.0,:655375232_1,1
80.0,:655375233_0,1
80.0,:655375238_7,1
80.0,:656132414_3,1
80.0,:cluster_2528018119_655375236_10,2
80.0,:cluster_2528018119_655375236_15,1
80.0,:cluster_2528018119_655375236_27,1
80.0,:cluster_2528018119_655375236_7,1
80.0,:cluster_2664674491_655375287_655375288_1,2
80.0,:cluster_3431431575_4777363357_655375231_6982059025_3,1
80.0,:cluster_623980090_623980094_12,1
100.0,-182336886,1
100.0,-300077497#5,6
100.0,-35274074#2,10
100.0,-49073264#1,7
100.0,-593849724,4
100.0,-E0,2
100.0,1068234498#0,1
100.0,1068234499#0,15
100.0,1068440004#1,1
100.0,182334378#0,21
100.0,182334379#0,2
100.0,196961215#0,1
100.0,196961377#3,3
100.0,198001764#0,1
100.0,238526531#0,4
100.0,241518668#0,1
100.0,244450512#4,2
100.0,244450512#5,1
100.0,263217603#0,2
100.0,263217604#0,4
100.0,268564473#0,1
100.0,288878926#0,6
100.0,300077497#0,8
100.0,35274074#0,7
100.0,360843888,2
100.0,48794887#0,2
100.0,48794890,33
100.0,49073247#0,9
100.0,49073264#0,2
100.0,49073272#0,1
100.0,49073272#4,2
100.0,49695733#2,2
100.0,49695736#0,1
100.0,506322844#0,3
100.0,506322846#0,2
100.0,506322846#2,4
100.0,506322848#0,9
100.0,506322851#0,5
100.0,51362429#0,1
100.0,51362431,8
100.0,593844221#0,1
100.0,593847702#3,4
100.0,593847703#0,14
100.0,593849711#0,1
100.0,593849711#2,3
100.0,593849718#0,1
100.0,593849724,6
100.0,593852346,5
100.0,906806086#0,5
100.0,910567294,2
100.0,:1926948273_0,1
100.0,:5664237422_0,1
100.0,:622618108_5,1
100.0,:655375232_1,1
100.0,:655375233_0,3
100.0,:655375238_6,1
100.0,:cluster_2038168688_655375573_2,1
100.0,:cluster_2528018119_655375236_1,2
100.0,:cluster_3431431575_4777363357_655375231_6982059025_10,1
100.0,:cluster_5372642442_631668976_631668981_631669076_17,1
100.0,:cluster_623980147_623980152_3,1
120.0,-300077497#5,9
120.0,-35274074#2,12
120.0,-49073264#1,10
120.0,-593849724,4
120.0,-594658757#2,1
120.0,-E0,2
120.0,1068234498#0,2
120.0,1068234499#0,17
120.0,1068440004#1,1
120.0,1334904386#0,5
120.0,182334378#0,7
120.0,182334379#0,3
120.0,196961215#0,1
120.0,196961377#3,5
120.0,196961378#1,2
120.0,198001764#0,2
120.0,232003903#0,2
120.0,241518668#0,3
120.0,244450512#4,2
120.0,261898534,1
120.0,263217603#0,2
120.0,263217604#0,5
120.0,268564473#0,1
120.0,288135628#0,3
120.0,288878926#0,4
120.0,300077497#0,15
120.0,300077497#6,1
120.0,35274074#0,2
120.0,360843888,2
120.0,48794887#0,2
120.0,48794890,38
120.0,49073226#2,1
120.0,49073247#0,7
120.0,49073272#0,1
120.0,49695733#2,2
120.0,49695736#0,2
120.0,506322844#0,2
120.0,506322846#0,4
120.0,506322846#2,3
120.0,506322848#0,9
120.0,506322851#0,4
120.0,51289045#3,1
120.0,51362429#0,4
120.0,51362431,9
120.0,593844221#0,1
120.0,593847703#0,7
120.0,593849724,6
120.0,593852346,6
120.0,906806086#0,6
120.0,910567294,2
120.0,:2013717680_0,1
120.0,:3208478132_0,1
120.0,:619136999_0,1
120.0,:622618108_5,1
120.0,:622618144_4,1
120.0,:655375233_0,2
120.0,:655375238_7,1
120.0,:655375239_3,1
120.0,:655375336_10,1
120.0,:cluster_2038168688_655375573_19,1
120.0,:cluster_2528018119_655375236_1,2
120.0,:cluster_2664674491_655375287_655375288_1,1
120.0,:cluster_3208478133_655375293_655375296_9631728504_#1more_14,2
120.0,:cluster_3431431575_4777363357_655375231_6982059025_3,2
120.0,:cluster_3431431575_4777363357_655375231_6982059025_5,1
120.0,:cluster_5372642442_631668976_631668981_631669076_17,1
120.0,:cluster_619136929_619136942_8,1
120.0,:cluster_619136929_619136942_9,1
140.0,-182336886,1
140.0,-300077497#5,10
140.0,-300077497#8,1
140.0,-35274074#2,12
140.0,-49073264#1,10
140.0,-593849724,1
140.0,-594658757#2,1
140.0,-E0,2
140.0,1068234498#0,1
140.0,1068234499#0,17
140.0,1068440004#1,1
140.0,1334904386#0,5
140.0,182334378#0,1
140.0,182334379#0,2
140.0,182336887#2,1
140.0,196961215#0,1
140.0,196961377#3,11
140.0,196961378#1,1
140.0,238526531#0,1
140.0,241518668#0,1
140.0,260881641,2
140.0,263217603#0,1
140.0,263217604#0,7
140.0,268564473#0,1
140.0,288135626#0,2
140.0,288878926#0,6
140.0,300077497#0,18
140.0,300077497#6,3
140.0,314800955,1
140.0,336063376#0,3
140.0,35274074#0,4
140.0,353392316#0,1
140.0,360843888,3
140.0,48794887#0,2
140.0,48794890,38
140.0,49073247#0,7
140.0,49695733#0,1
140.0,49695733#2,2
140.0,49695736#0,1
140.0,506322844#0,2
140.0,506322846#2,8
140.0,506322848#0,9
140.0,506322851#0,4
140.0,51289045#3,2
140.0,51362429#0,6
140.0,51362431,9
140.0,593844221#0,1
140.0,593847702#3,2
140.0,593847703#0,4
140.0,593847705,1
140.0,593849724,6
140.0,593852346,6
140.0,906806086#0,8
140.0,910567294,1
140.0,:1926948273_1,1
140.0,:1973482489_4,1
140.0,:3208478132_0,1
140.0,:622618108_5,1
140.0,:622618144_4,1
140.0,:622618197_5,1
140.0,:655375233_0,1
140.0,:655375238_1,1
140.0,:655375336_10,1
140.0,:655375336_40,1
140.0,:cluster_2038168688_655375573_2,1
140.0,:cluster_2528018119_655375236_1,3
140.0,:cluster_3208478133_655375293_655375296_9631728504_#1more_14,2
140.0,:cluster_3208478133_655375293_655375296_9631728504_#1more_25,1
140.0,:cluster_3431431575_4777363357_655375231_6982059025_3,1
140.0,:cluster_5372642442_631668976_631668981_631669076_22,1
140.0,:cluster_623980147_623980152_11,2
140.0,:cluster_623980147_623980152_9,1
160.0,-182336886,1
160.0,-300077497#5,10
160.0,-35274074#2,12
160.0,-49073264#1,10
160.0,-594658757#2,1
160.0,-E0,2
160.0,1068234498#0,1
160.0,1068234499#0,17
160.0,1068440004#1,1
160.0,1334904386#0,5
160.0,182334379#0,2
160.0,182336887#2,1
160.0,186602412#0,1
160.0,196961215#0,1
160.0,196961215#2,1
160.0,196961377#3,11
160.0,238526531#0,2
160.0,241518668#0,3
160.0,244450512#1,1
160.0,244450512#4,2
160.0,260881641,2
160.0,261898534,1
160.0,263217603#0,1
160.0,263217604#0,7
160.0,268564473#0,1
160.0,288135626#0,2
160.0,288135628#0,1
160.0,288878926#0,6
160.0,288878927,1
160.0,300077497#0,17
160.0,300077497#6,2
160.0,35274074#0,5
160.0,360843888,2
160.0,48794887#0,2
160.0,48794890,38
160.0,49073247#0,10
160.0,49073272#0,1
160.0,49695733#2,3
160.0,49695736#0,1
160.0,506322841#4,1
160.0,506322844#0,6
160.0,506322846#0,3
160.0,506322846#2,7
160.0,506322848#0,9
160.0,506322851#0,5
160.0,51289045#3,2
160.0,51362429#0,9
160.0,51362431,9
160.0,51392936#0,1
160.0,593844221#0,1
160.0,593847702#3,1
160.0,593847703#0,8
160.0,593849724,6
160.0,593852346,6
160.0,906806086#0,8
160.0,910567294,1
160.0,:1926948273_1,1
160.0,:1973482489_4,1
160.0,:3208478128_0,1
160.0,:5664237422_0,1
160.0,:622618108_1,1
160.0,:622618144_4,1
160.0,:622618230_0,1
160.0,:655375233_0,2
160.0,:655375238_7,1
160.0,:655375239_0,1
160.0,:655375336_29,1
160.0,:655375336_34,1
160.0,:cluster_2528018119_655375236_14,1
160.0,:cluster_5372642442_631668976_631668981_631669076_17,1
160.0,:cluster_5372642442_631668976_631668981_631669076_21,1
160.0,:cluster_5372642442_631668976_631668981_631669076_28,1
160.0,:cluster_5372642442_631668976_631668981_631669076_29,1
180.0,-186602412#3,1
180.0,-300077497#5,3
180.0,-300077497#8,1
180.0,-35274074#2,10
180.0,-49073264#1,10
180.0,-593849724,1
180.0,-594658757#2,1
180.0,-E0,3
180.0,1068234498#0,3
180.0,1068234499#0,17
180.0,1068440004#1,2
180.0,1334904386#0,2
180.0,182334378#0,5
180.0,182334379#0,4
180.0,182336887#2,1
180.0,196961215#0,1
180.0,196961377#3,11
180.0,198001764#0,1
180.0,260881642#0,1
180.0,261898534,1
180.0,263217603#0,2
180.0,263217604#0,11
180.0,268564473#0,1
180.0,288135626#0,2
180.0,288135628#0,3
180.0,288878926#0,10
180.0,300077497#0,17
180.0,300077497#6,2
180.0,336063376#0,2
180.0,35274074#0,8
180.0,360843888,6
180.0,48794887#0,2
180.0,48794890,38
180.0,49073247#0,10
180.0,49695733#2,2
180.0,49695736#0,7
180.0,506322842#0,1
180.0,506322844#0,3
180.0,506322846#0,2
180.0,506322846#2,1
180.0,506322848#0,8
180.0,506322851#0,6
180.0,51362429#0,9
180.0,51362431,9
180.0,593847702#3,2
180.0,593847703#0,15
180.0,593849724,6
180.0,593852346,6
180.0,906806086#0,10
180.0,910567294,2
180.0,:2444664370_0,1
180.0,:5664237422_0,1
180.0,:619137000_1,1
180.0,:622618144_4,1
180.0,:655375233_0,2
180.0,:655375336_29,1
180.0,:655375336_32,1
180.0,:655375336_48,1
180.0,:cluster_2038168688_655375573_19,1
180.0,:cluster_2528018119_655375236_14,2
180.0,:cluster_2664674491_655375287_655375288_1,1
180.0,:cluster_3431431575_4777363357_655375231_6982059025_12,1
180.0,:cluster_5372642442_631668976_631668981_631669076_17,1
180.0,:cluster_623980147_623980152_3,1
180.0,:cluster_655375246_655375489_9,1
200.0,-182336886,1
200.0,-300077497#5,3
200.0,-35274074#2,12
200.0,-49073264#1,10
200.0,-593849724,4
200.0,-594658757#2,1
200.0,-E0,3
200.0,1068234498#0,1
200.0,1068234499#0,13
200.0,1068440004#1,6
200.0,1334904386#0,2
200.0,182334378#0,10
200.0,182334379#0,1
200.0,196961215#0,1
200.0,196961215#2,1
200.0,196961377#3,11
200.0,238526531#0,2
200.0,241518668#0,2
200.0,244450512#4,4
200.0,244450512#5,1
200.0,261898534,1
200.0,263217603#0,2
200.0,263217604#0,15
200.0,268564473#0,1
200.0,288135626#0,1
200.0,288878926#0,8
200.0,288878927,1
200.0,300077497#0,17
200.0,300077497#6,2
200.0,314800955,1
200.0,35274074#0,4
200.0,360843888,2
200.0,48794887#0,2
200.0,48794890,38
200.0,49073247#0,10
200.0,49073272#0,1
200.0,49073272#4,1
200.0,49695733#2,2
200.0,49695736#0,10
200.0,506322842#0,2
200.0,506322844#0,2
200.0,506322846#0,6
200.0,506322846#2,4
200.0,506322848#0,9
200.0,506322851#0,5
200.0,51362429#0,9
200.0,51362431,9
200.0,593844221#0,1
200.0,593847702#3,2
200.0,593847703#0,18
200.0,593849711#0,1
200.0,593849724,6
200.0,593852345#0,5
200.0,593852346,6
200.0,906806086#0,6
200.0,910567294,1
200.0,:622618144_4,1
200.0,:622618144_5,1
200.0,:655375233_0,4
200.0,:655375238_1,1
200.0,:655375336_29,1
200.0,:655375336_32,1
200.0,:cluster_2038168688_655375573_19,1
200.0,:cluster_2528018119_655375236_15,1
200.0,:cluster_2528018119_655375236_7,3
200.0,:cluster_2664674491_655375287_655375288_1,1
200.0,:cluster_5372642442_631668976_631668981_631669076_22,1
200.0,:cluster_623980090_623980094_12,1
220.0,-182336886,1
220.0,-300077497#5,3
220.0,-35274074#2,12
220.0,-49073264#1,10
220.0,-593849724,4
220.0,-594658757#2,1
220.0,-E0,3
220.0,1068234498#0,1
220.0,1068234499#0,6
220.0,1068440004#1,7
220.0,1334904386#0,2
220.0,182334378#0,20
220.0,182334379#0,1
220.0,196961215#0,2
220.0,196961215#2,2
220.0,196961377#3,11
220.0,198001764#0,1
220.0,238526531#0,1
220.0,241518668#0,1
220.0,260881642#0,1
220.0,263217603#0,1
220.0,263217604#0,18
220.0,268564473#0,1
220.0,288135628#0,3
220.0,288878926#0,10
220.0,288878927,2
220.0,300077497#0,16
220.0,300077497#6,2
220.0,35274074#0,10
220.0,360843888,3
220.0,48794887#0,2
220.0,48794890,38
220.0,49073247#0,10
220.0,49073272#4,1
220.0,49695733#2,2
220.0,49695736#0,6
220.0,506322842#0,1
220.0,506322844#0,2
220.0,506322846#0,3
220.0,506322846#2,3
220.0,506322848#0,9
220.0,506322851#0,5
220.0,51362429#0,9
220.0,51362431,9
220.0,593844221#0,1
220.0,593847702#3,6
220.0,593847703#0,18
220.0,593849724,6
220.0,593852345#0,4
220.0,593852346,6
220.0,906806086#0,1
220.0,910567294,1
220.0,:2013717680_0,1
220.0,:622618144_4,1
220.0,:655375233_0,4
220.0,:655375238_1,1
220.0,:cluster_2528018119_655375236_10,1
220.0,:cluster_2528018119_655375236_15,2
220.0,:cluster_2528018119_655375236_7,1
220.0,:cluster_3431431575_4777363357_655375231_6982059025_3,1
220.0,:cluster_5372642442_631668976_631668981_631669076_17,1
220.0,:cluster_5372642442_631668976_631668981_631669076_21,1
240.0,-300077497#5,6
240.0,-35274074#2,7
240.0,-49073264#1,10
240.0,-593849724,4
240.0,-594658757#2,1
240.0,-E0,3
240.0,1068234498#0,1
240.0,1068234499#0,14
240.0,1068440004#1,5
240.0,1334904386#0,2
240.0,182334378#0,20
240.0,182334379#0,2
240.0,196961215#0,1
240.0,196961215#2,1
240.0,196961377#3,6
240.0,196961378#1,1
240.0,198001764#0,1
240.0,241518668#0,2
240.0,244450512#4,3
240.0,244450512#5,1
240.0,261898534,1
240.0,263217603#0,1
240.0,263217604#0,18
240.0,268564473#0,1
240.0,288135626#0,2
240.0,288878926#0,9
240.0,288878927,1
240.0,300077497#0,20
240.0,300077497#6,4
240.0,35274074#0,6
240.0,360843888,2
240.0,48794887#0,2
240.0,48794890,38
240.0,49073247#0,9
240.0,49073272#0,1
240.0,49073272#4,1
240.0,49695733#2,2
240.0,49695736#0,5
240.0,506322841#4,1
240.0,506322842#0,2
240.0,506322844#0,6
240.0,506322846#0,4
240.0,506322846#2,3
240.0,506322848#0,9
240.0,506322851#0,6
240.0,51362429#0,9
240.0,51362430,1
240.0,51362431,9
240.0,593844221#0,1
240.0,593847702#3,6
240.0,593847703#0,18
240.0,593849711#0,1
240.0,593849718#0,3
240.0,593849724,6
240.0,593852346,6
240.0,906806086#0,1
240.0,910567294,2
240.0,:622618108_5,1
240.0,:622618144_4,1
240.0,:622618197_0,1
240.0,:655375233_0,4
240.0,:655375233_9,2
240.0,:655375238_7,1
240.0,:655375239_7,1
240.0,:cluster_2038168688_655375573_2,1
240.0,:cluster_2528018119_655375236_24,1
240.0,:cluster_2528018119_655375236_7,1
240.0,:cluster_5372642442_631668976_631668981_631669076_29,1
240.0,:cluster_623980090_623980094_6,2
240.0,:cluster_623980147_623980152_3,1
260.0,-182336886,1
260.0,-300077497#5,6
260.0,-35274074#2,12
260.0,-49073264#1,10
260.0,-593849724,5
260.0,-594658757#2,1
260.0,-E0,3
260.0,1068234498#0,1
260.0,1068234499#0,24
260.0,1068440004#1,5
260.0,182334378#0,21
260.0,182334379#0,1
260.0,186602412#0,1
260.0,196961215#0,1
260.0,196961378#1,1
260.0,238526531#0,2
260.0,241518668#0,1
260.0,244450512#1,1
260.0,244450512#4,2
260.0,261898534,1
260.0,263217603#0,2
260.0,263217604#0,23
260.0,268564473#0,1
260.0,288878926#0,10
260.0,288878927,2
260.0,300077497#0,19
260.0,336063376#0,2
260.0,35274074#0,5
260.0,353392316#0,1
260.0,360843888,5
260.0,484988951#0,1
260.0,48794887#0,1
260.0,48794890,38
260.0,49073247#0,10
260.0,49073272#0,1
260.0,49695733#2,2
260.0,49695736#0,5
260.0,506322842#0,2
260.0,506322844#0,5
260.0,506322846#0,4
260.0,506322846#2,4
260.0,506322848#0,9
260.0,506322851#0,5
260.0,51362429#0,9
260.0,51362431,9
260.0,593844221#0,1
260.0,593847702#3,6
260.0,593847703#0,14
260.0,593849718#0,3
260.0,593849724,6
260.0,593852346,6
260.0,906806086#0,2
260.0,910567294,1
260.0,:622618108_5,1
260.0,:622618144_4,1
260.0,:655375233_0,4
260.0,:655375233_9,2
260.0,:655375238_7,1
260.0,:655375239_3,1
260.0,:656132414_3,1
260.0,:cluster_5372642442_631668976_631668981_631669076_17,1
260.0,:cluster_623980147_623980152_14,1
280.0,-182336886,1
280.0,-186602412#3,1
280.0,-300077497#5,2
280.0,-35274074#2,12
280.0,-49073264#1,10
280.0,-593849724,5
280.0,-594658757#2,2
280.0,-E0,3
280.0,1068234498#0,2
280.0,1068234499#0,24
280.0,1068440004#1,5
280.0,1334904386#0,5
280.0,182334378#0,5
280.0,182334379#0,2
280.0,196961215#0,1
280.0,196961377#3,6
280.0,241518668#0,4
280.0,244450512#4,1
280.0,263217603#0,1
280.0,263217604#0,28
280.0,288135628#0,3
280.0,288878926#0,11
280.0,288878927,1
280.0,300077497#0,16
280.0,314800955,1
280.0,35274074#0,2
280.0,353392316#0,1
280.0,360843888,6
280.0,484988951#0,1
280.0,48794887#0,2
280.0,48794890,38
280.0,49073247#0,6
280.0,49695733#2,2
280.0,49695736#0,5
280.0,506322842#0,3
280.0,506322844#0,2
280.0,506322846#0,2
280.0,506322846#2,1
280.0,506322848#0,8
280.0,506322851#0,7
280.0,51289045#3,2
280.0,51362429#0,9
280.0,51362431,9
280.0,593844221#0,1
280.0,593847702#3,1
280.0,593847703#0,18
280.0,593849724,6
280.0,593852346,6
280.0,906806086#0,4
280.0,910567294,1
280.0,:1926948273_1,1
280.0,:619136999_0,1
280.0,:622618108_5,1
280.0,:622618144_4,1
280.0,:622618197_5,1
280.0,:655375233_0,3
280.0,:655375233_9,2
280.0,:655375238_7,1
280.0,:655375239_2,1
280.0,:655375336_10,1
280.0,:655375336_14,1
280.0,:cluster_2528018119_655375236_14,2
280.0,:cluster_2528018119_655375236_26,1
280.0,:cluster_3208478133_655375293_655375296_9631728504_#1more_14,1
280.0,:cluster_5372642442_631668976_631668981_631669076_17,1
280.0,:cluster_623980090_623980094_1,1
280.0,:cluster_623980090_623980094_11,1
280.0,:cluster_623980147_623980152_15,1
300.0,-300077497#5,1
300.0,-300077497#8,1
300.0,-35274074#2,12
300.0,-49073264#1,10
300.0,-593849724,3
300.0,-594658757#2,4
300.0,-E0,3
300.0,1068234498#0,1
300.0,1068234499#0,17
300.0,1068440004#1,5
300.0,1334904386#0,6
300.0,182334378#0,4
300.0,182334379#0,2
300.0,196961215#2,1
300.0,196961377#3,11
300.0,198001764#0,1
300.0,238526531#0,1
300.0,241518668#0,1
300.0,244450512#4,4
300.0,260881641,1
300.0,261898534,1
300.0,263217603#0,1
300.0,263217604#0,30
300.0,288135626#0,1
300.0,288878926#0,16
300.0,288878927,1
300.0,300077497#0,14
300.0,336063376#0,1
300.0,35274074#0,7
300.0,360843888,1
300.0,484988951#0,1
300.0,48794887#0,2
300.0,48794890,38
300.0,49073247#0,8
300.0,49695733#2,2
300.0,49695736#0,1
300.0,506322844#0,2
300.0,506322846#0,3
300.0,506322846#2,6
300.0,506322848#0,9
300.0,506322851#0,5
300.0,51289045#1,1
300.0,51289045#3,2
300.0,51362429#0,9
300.0,51362431,9
300.0,593844221#0,1
300.0,593847702#3,2
300.0,593847703#0,18
300.0,593849724,6
300.0,593852346,6
300.0,906806086#0,5
300.0,910567294,2
300.0,:3086736515_0,1
